time	se1	tm1	se2	tm2	se3	tm3	se4	tm4	se5	tm5	tmp
12:59:41	0.0	0.0	1.01	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0
12:59:41	0.0	0.0	1.01	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0
12:59:41	0.0	0.0	1.01	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:41	0.0	0.0	1.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:42	0.0	0.0	1.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:42	0.0	0.0	1.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:42	0.0	0.0	1.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:42	0.0	0.0	1.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:42	0.0	0.0	1.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:42	0.0	0.0	1.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:42	0.0	0.0	1.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:42	0.0	0.0	0.99	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:42	0.0	0.0	0.99	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:43	0.0	0.0	0.99	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:43	0.0	0.0	0.99	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:43	0.0	0.0	0.99	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:43	0.0	0.0	0.99	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:43	0.0	0.0	1.0	0.0	1.26	0.0	0.0	0.0	0.0	0.0	0.0
12:59:43	0.0	0.0	1.0	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0
12:59:44	0.0	0.0	1.01	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0
12:59:44	0.0	0.0	1.01	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0
12:59:44	0.0	0.0	1.02	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0
12:59:44	0.0	0.0	1.02	0.0	1.31	0.0	0.0	0.0	0.0	0.0	0.0
12:59:44	0.0	0.0	1.03	0.0	1.31	0.0	0.0	0.0	0.0	0.0	0.0
12:59:44	0.0	0.0	1.03	0.0	1.32	0.0	0.0	0.0	0.0	0.0	0.0
12:59:45	0.0	0.0	1.05	0.0	1.32	0.0	0.0	0.0	0.0	0.0	0.0
12:59:45	0.0	0.0	1.05	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0
12:59:45	0.0	0.0	1.06	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0
12:59:45	0.0	0.0	1.06	0.0	1.34	0.0	0.0	0.0	0.0	0.0	0.0
12:59:45	0.0	0.0	1.06	0.0	1.34	0.0	0.0	0.0	0.0	0.0	0.0
12:59:45	0.0	0.0	1.06	0.0	1.35	0.0	0.0	0.0	0.0	0.0	0.0
12:59:46	0.0	0.0	1.07	0.0	1.35	0.0	0.0	0.0	0.0	0.0	0.0
12:59:46	0.0	0.0	1.07	0.0	1.37	0.0	0.0	0.0	0.0	0.0	0.0
12:59:46	0.0	0.0	1.08	0.0	1.37	0.0	0.0	0.0	0.0	0.0	0.0
12:59:46	0.0	0.0	1.08	0.0	1.39	0.0	0.0	0.0	0.0	0.0	0.0
12:59:46	0.0	0.0	1.09	0.0	1.39	0.0	0.0	0.0	0.0	0.0	0.0
12:59:46	0.0	0.0	1.09	0.0	1.41	0.0	0.0	0.0	0.0	0.0	0.0
12:59:47	0.0	0.0	1.1	0.0	1.41	0.0	0.0	0.0	0.0	0.0	0.0
12:59:47	0.0	0.0	1.1	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.0
12:59:47	0.0	0.0	1.11	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.0
12:59:47	0.0	0.0	1.11	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0
12:59:47	0.0	0.0	1.12	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0
12:59:47	0.0	0.0	1.12	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0
12:59:47	0.0	0.0	1.13	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0
12:59:48	0.0	0.0	1.13	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.0
12:59:48	0.0	0.0	1.14	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.0
12:59:48	0.0	0.0	1.14	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.0
12:59:48	0.0	0.0	1.14	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.0
12:59:48	0.0	0.0	1.14	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.0
12:59:48	0.0	0.0	1.14	0.0	1.45	0.0	0.0	0.0	0.0	0.0	0.0
12:59:48	0.0	0.0	1.14	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0
12:59:49	0.0	0.0	1.14	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0
12:59:49	0.0	0.0	1.14	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0
12:59:49	0.0	0.0	1.14	0.0	1.44	0.0	0.0	0.0	0.0	0.0	0.0
12:59:49	0.0	0.0	1.14	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.0
12:59:49	0.0	0.0	1.14	0.0	1.43	0.0	0.0	0.0	0.0	0.0	0.0
12:59:49	0.0	0.0	1.14	0.0	1.42	0.0	0.0	0.0	0.0	0.0	0.0
12:59:50	0.0	0.0	1.14	0.0	1.42	0.0	0.0	0.0	0.0	0.0	0.0
12:59:50	0.0	0.0	1.14	0.0	1.42	0.0	0.0	0.0	0.0	0.0	0.0
12:59:50	0.0	0.0	1.13	0.0	1.42	0.0	0.0	0.0	0.0	0.0	0.0
12:59:50	0.0	0.0	1.13	0.0	1.41	0.0	0.0	0.0	0.0	0.0	0.0
12:59:50	0.0	0.0	1.12	0.0	1.41	0.0	0.0	0.0	0.0	0.0	0.0
12:59:50	0.0	0.0	1.12	0.0	1.41	0.0	0.0	0.0	0.0	0.0	0.0
12:59:51	0.0	0.0	1.11	0.0	1.41	0.0	0.0	0.0	0.0	0.0	0.0
12:59:51	0.0	0.0	1.11	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0
12:59:51	0.0	0.0	1.1	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0
12:59:51	0.0	0.0	1.1	0.0	1.39	0.0	0.0	0.0	0.0	0.0	0.0
12:59:51	0.0	0.0	1.1	0.0	1.39	0.0	0.0	0.0	0.0	0.0	0.0
12:59:51	0.0	0.0	1.1	0.0	1.39	0.0	0.0	0.0	0.0	0.0	0.0
12:59:52	0.0	0.0	1.08	0.0	1.39	0.0	0.0	0.0	0.0	0.0	0.0
12:59:52	0.0	0.0	1.08	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0
12:59:52	0.0	0.0	1.07	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0
12:59:52	0.0	0.0	1.07	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0
12:59:52	0.0	0.0	1.06	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0
12:59:52	0.0	0.0	1.06	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0
12:59:52	0.0	0.0	1.05	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0
12:59:53	0.0	0.0	1.05	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0
12:59:53	0.0	0.0	1.03	0.0	1.38	0.0	0.0	0.0	0.0	0.0	0.0
12:59:53	0.0	0.0	1.03	0.0	1.37	0.0	0.0	0.0	0.0	0.0	0.0
12:59:53	0.0	0.0	1.03	0.0	1.37	0.0	0.0	0.0	0.0	0.0	0.0
12:59:53	0.0	0.0	1.03	0.0	1.36	0.0	0.0	0.0	0.0	0.0	0.0
12:59:53	0.0	0.0	1.03	0.0	1.36	0.0	0.0	0.0	0.0	0.0	0.0
12:59:53	0.0	0.0	1.03	0.0	1.35	0.0	0.0	0.0	0.0	0.0	0.0
12:59:54	0.0	0.0	1.02	0.0	1.35	0.0	0.0	0.0	0.0	0.0	0.0
12:59:54	0.0	0.0	1.02	0.0	1.34	0.0	0.0	0.0	0.0	0.0	0.0
12:59:54	0.0	0.0	1.01	0.0	1.34	0.0	0.0	0.0	0.0	0.0	0.0
12:59:54	0.0	0.0	1.01	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0
12:59:54	0.0	0.0	1.0	0.0	1.33	0.0	0.0	0.0	0.0	0.0	0.0
12:59:54	0.0	0.0	1.0	0.0	1.32	0.0	0.0	0.0	0.0	0.0	0.0
12:59:55	0.0	0.0	1.0	0.0	1.32	0.0	0.0	0.0	0.0	0.0	0.0
12:59:55	0.0	0.0	1.0	0.0	1.31	0.0	0.0	0.0	0.0	0.0	0.0
12:59:55	0.0	0.0	1.0	0.0	1.31	0.0	0.0	0.0	0.0	0.0	0.0
12:59:55	0.0	0.0	1.0	0.0	1.31	0.0	0.0	0.0	0.0	0.0	0.0
12:59:55	0.0	0.0	1.0	0.0	1.31	0.0	0.0	0.0	0.0	0.0	0.0
12:59:55	0.0	0.0	1.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0
12:59:56	0.0	0.0	0.99	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0
12:59:56	0.0	0.0	0.99	0.0	1.29	0.0	0.0	0.0	0.0	0.0	0.0
12:59:56	0.0	0.0	0.98	0.0	1.29	0.0	0.0	0.0	0.0	0.0	0.0
12:59:56	0.0	0.0	0.98	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0
12:59:56	0.0	0.0	0.97	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0
12:59:56	0.0	0.0	0.97	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0
12:59:57	0.0	0.0	0.97	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0
12:59:57	0.0	0.0	0.97	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0
12:59:57	0.0	0.0	0.98	0.0	1.28	0.0	0.0	0.0	0.0	0.0	0.0
12:59:57	0.0	0.0	0.98	0.0	1.27	0.0	0.0	0.0	0.0	0.0	0.0
12:59:57	0.0	0.0	0.98	0.0	1.27	0.0	0.0	0.0	0.0	0.0	0.0
12:59:57	0.0	0.0	0.98	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0
12:59:57	0.0	0.0	0.98	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0
12:59:58	0.0	0.0	0.98	0.0	1.23	0.0	0.0	0.0	0.0	0.0	0.0
12:59:58	0.0	0.0	0.98	0.0	1.23	0.0	0.0	0.0	0.0	0.0	0.0
12:59:58	0.0	0.0	0.98	0.0	1.22	0.0	0.0	0.0	0.0	0.0	0.0
12:59:58	0.0	0.0	0.99	0.0	1.22	0.0	0.0	0.0	0.0	0.0	0.0
12:59:58	0.0	0.0	0.99	0.0	1.21	0.0	0.0	0.0	0.0	0.0	0.0
12:59:58	0.0	0.0	0.99	0.0	1.21	0.0	0.0	0.0	0.0	0.0	0.0
12:59:58	0.0	0.0	0.99	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0
12:59:59	0.0	0.0	0.98	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0
12:59:59	0.0	0.0	0.98	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0
12:59:59	0.0	0.0	0.98	0.0	1.2	0.0	0.0	0.0	0.0	0.0	0.0
12:59:59	0.0	0.0	0.98	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
12:59:59	0.0	0.0	0.98	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
12:59:59	0.0	0.0	0.98	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
13:0:0	0.0	0.0	0.98	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
13:0:0	0.0	0.0	0.98	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:0	0.0	0.0	0.98	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:0	0.0	0.0	0.98	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:0	0.0	0.0	0.99	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:0	0.0	0.0	0.99	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:1	0.0	0.0	0.99	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:1	0.0	0.0	0.99	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:1	0.0	0.0	0.99	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:1	0.0	0.0	0.99	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:1	0.0	0.0	0.99	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:1	0.0	0.0	0.99	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:2	0.0	0.0	0.99	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:2	0.0	0.0	0.99	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:2	0.0	0.0	0.99	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:2	0.0	0.0	0.99	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:2	0.0	0.0	0.98	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:2	0.0	0.0	0.98	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:2	0.0	0.0	0.98	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:3	0.0	0.0	0.98	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:3	0.0	0.0	0.97	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:3	0.0	0.0	0.97	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:3	0.0	0.0	0.97	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:3	0.0	0.0	0.97	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:3	0.0	0.0	0.96	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:4	0.0	0.0	0.96	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:4	0.0	0.0	0.96	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:4	0.0	0.0	0.96	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:4	0.0	0.0	0.96	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:4	0.0	0.0	0.96	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:4	0.0	0.0	0.96	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:4	0.0	0.0	0.96	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:5	0.0	0.0	0.96	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:5	0.0	0.0	0.96	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:5	0.0	0.0	0.96	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:5	0.0	0.0	0.96	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:5	0.0	0.0	0.96	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:5	0.0	0.0	0.96	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:6	0.0	0.0	0.96	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:6	0.0	0.0	0.96	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:6	0.0	0.0	0.96	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:6	0.0	0.0	0.96	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:6	0.0	0.0	0.96	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:6	0.0	0.0	0.96	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:7	0.0	0.0	0.96	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:7	0.0	0.0	0.96	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:7	0.0	0.0	0.96	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:7	0.0	0.0	0.96	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:7	0.0	0.0	0.96	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:7	0.0	0.0	0.96	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
13:0:7	0.0	0.0	0.97	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
13:0:8	0.0	0.0	0.97	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
13:0:8	0.0	0.0	0.96	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
13:0:8	0.0	0.0	0.96	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
13:0:8	0.0	0.0	0.95	0.0	1.19	0.0	0.0	0.0	0.0	0.0	0.0
13:0:8	0.0	0.0	0.95	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:8	0.0	0.0	0.94	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:8	0.0	0.0	0.94	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:9	0.0	0.0	0.93	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:9	0.0	0.0	0.93	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:9	0.0	0.0	0.92	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:9	0.0	0.0	0.92	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:9	0.0	0.0	0.92	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:9	0.0	0.0	0.92	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:10	0.0	0.0	0.91	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:10	0.0	0.0	0.91	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:10	0.0	0.0	0.91	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:10	0.0	0.0	0.91	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:10	0.0	0.0	0.9	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:10	0.0	0.0	0.9	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:11	0.0	0.0	0.9	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:11	0.0	0.0	0.9	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:11	0.0	0.0	0.9	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:11	0.0	0.0	0.9	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:11	0.0	0.0	0.9	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:11	0.0	0.0	0.9	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:12	0.0	0.0	0.9	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:12	0.0	0.0	0.9	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:12	0.0	0.0	0.9	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:12	0.0	0.0	0.9	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:12	0.0	0.0	0.9	0.0	1.18	0.0	0.0	0.0	0.0	0.0	0.0
13:0:12	0.0	0.0	0.9	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:12	0.0	0.0	0.89	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:13	0.0	0.0	0.89	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:13	0.0	0.0	0.89	0.0	1.17	0.0	0.0	0.0	0.0	0.0	0.0
13:0:13	0.0	0.0	0.89	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:13	0.0	0.0	0.89	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:13	0.0	0.0	0.89	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:13	0.0	0.0	0.89	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:13	0.0	0.0	0.89	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:14	0.0	0.0	0.9	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:14	0.0	0.0	0.9	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:14	0.0	0.0	0.9	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:14	0.0	0.0	0.9	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:14	0.0	0.0	0.91	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:14	0.0	0.0	0.91	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:15	0.0	0.0	0.91	0.0	1.16	0.0	0.0	0.0	0.0	0.0	0.0
13:0:15	0.0	0.0	0.91	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:15	0.0	0.0	0.91	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:15	0.0	0.0	0.91	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:15	0.0	0.0	0.9	0.0	1.15	0.0	0.0	0.0	0.0	0.0	0.0
13:0:15	0.0	0.0	0.9	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:16	0.0	0.0	0.9	0.0	1.14	0.0	0.0	0.0	0.0	0.0	0.0
13:0:16	0.0	0.0	0.9	0.0	1.12	0.0	0.0	0.0	0.0	0.0	0.0
13:0:16	0.0	0.0	0.89	0.0	1.12	0.0	0.0	0.0	0.0	0.0	0.0
13:0:16	0.0	0.0	0.89	0.0	1.11	0.0	0.0	0.0	0.0	0.0	0.0
13:0:16	0.0	0.0	0.87	0.0	1.11	0.0	0.0	0.0	0.0	0.0	0.0
13:0:16	0.0	0.0	0.87	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0
13:0:17	0.0	0.0	0.86	0.0	1.1	0.0	0.0	0.0	0.0	0.0	0.0
13:0:17	0.0	0.0	0.86	0.0	1.09	0.0	0.0	0.0	0.0	0.0	0.0
13:0:17	0.0	0.0	0.86	0.0	1.09	0.0	0.0	0.0	0.0	0.0	0.0
13:0:17	0.0	0.0	0.86	0.0	1.08	0.0	0.0	0.0	0.0	0.0	0.0
13:0:17	0.0	0.0	0.85	0.0	1.08	0.0	0.0	0.0	0.0	0.0	0.0
13:0:17	0.0	0.0	0.85	0.0	1.07	0.0	0.0	0.0	0.0	0.0	0.0
13:0:17	0.0	0.0	0.84	0.0	1.07	0.0	0.0	0.0	0.0	0.0	0.0
13:0:18	0.0	0.0	0.84	0.0	1.05	0.0	0.0	0.0	0.0	0.0	0.0
13:0:18	0.0	0.0	0.83	0.0	1.05	0.0	0.0	0.0	0.0	0.0	0.0
13:0:18	0.0	0.0	0.83	0.0	1.04	0.0	0.0	0.0	0.0	0.0	0.0
13:0:18	0.0	0.0	0.82	0.0	1.04	0.0	0.0	0.0	0.0	0.0	0.0
13:0:18	0.0	0.0	0.82	0.0	1.02	0.0	0.0	0.0	0.0	0.0	0.0
